model,strategy,fam,epoch,train_loss,valid_loss,valid_f1,test_f1
REDFold,clusS400,srp,181.0,0.0582,0.0990453585982322,0.7002095145974406,0.2221957221809236
REDFold,clusS400,srp,182.0,0.0561,0.0992761477828025,0.7032694781370034,0.2144818240376632
REDFold,clusS400,srp,183.0,0.0555,0.0966701656579971,0.7211458966837337,0.2230698428376112
REDFold,clusS400,srp,184.0,0.0554,0.0964630842208862,0.7189316795866174,0.2085506220282294
REDFold,clusS400,srp,185.0,0.0561,0.1008244454860687,0.7123384981541998,0.2225300843024455
REDFold,clusS400,srp,186.0,0.0574,0.1038806140422821,0.6874989121026046,0.2107106092820348
REDFold,clusS400,srp,187.0,0.0564,0.099630519747734,0.7120377909685656,0.2256985887158228
REDFold,clusS400,srp,188.0,0.0555,0.0968081504106521,0.7172059116075397,0.2131775689580954
REDFold,clusS400,srp,189.0,0.0553,0.0974601656198501,0.7199712912281381,0.2082452154891129
REDFold,clusS400,srp,190.0,0.0565,0.1062489077448844,0.7019613498324735,0.1816224404232126
REDFold,clusS400,srp,191.0,0.0572,0.0968917310237884,0.7188448274637144,0.2060598724320279
REDFold,clusS400,srp,192.0,0.0555,0.097392737865448,0.7169633303506555,0.2091983625259526
REDFold,clusS400,srp,193.0,0.0557,0.0996749326586723,0.7192633460897451,0.2156682970658344
REDFold,clusS400,srp,194.0,0.0562,0.1016609594225883,0.7057663419894062,0.2039178770674415
REDFold,clusS400,srp,195.0,0.0562,0.1001311540603637,0.7186578838988426,0.2007284011646412
REDFold,clusS400,srp,196.0,0.0556,0.0986584573984146,0.7267631210649966,0.1967367318392185
REDFold,clusS400,srp,197.0,0.056,0.1086271777749061,0.6925536275829155,0.187743006464239
REDFold,clusS400,srp,198.0,0.0568,0.1047080233693122,0.7069958913176826,0.1933905699261927
REDFold,clusS400,srp,199.0,0.0558,0.0989284142851829,0.7233893517241831,0.1977049993443622
REDFold,clusS400,srp,200.0,0.0557,0.1038850918412208,0.7042328287398781,0.2159175947203549
REDFold,clusS400,tRNA,1.0,0.5356,0.310180515050888,0.4592420710887449,0.5075779510846475
REDFold,clusS400,tRNA,2.0,0.3016,0.194805771112442,0.5069223818065273,0.4669980710704974
REDFold,clusS400,tRNA,3.0,0.2261,0.1952961534261703,0.5536260752572357,0.4217143301614868
REDFold,clusS400,tRNA,4.0,0.1875,0.1450561732053756,0.5285809904626673,0.5599176480957562
REDFold,clusS400,tRNA,5.0,0.1691,0.151655301451683,0.4944107389686678,0.4674339330814086
REDFold,clusS400,tRNA,6.0,0.1429,0.1203157678246498,0.5782827158386868,0.5068385889992131
REDFold,clusS400,tRNA,7.0,0.1269,0.1101170182228088,0.5921784876503633,0.5820281754569484
REDFold,clusS400,tRNA,8.0,0.1278,0.1199329271912574,0.5580460577300098,0.5853453660909139
REDFold,clusS400,tRNA,9.0,0.1206,0.1091175973415374,0.5792678353205258,0.5791227797849177
REDFold,clusS400,tRNA,10.0,0.1038,0.1063493564724922,0.6167175215580443,0.4779533175492402
REDFold,clusS400,tRNA,11.0,0.1044,0.1013722047209739,0.6243270351729914,0.5356960551479824
REDFold,clusS400,tRNA,12.0,0.096,0.1122031733393669,0.578351767779981,0.5422776271530584
REDFold,clusS400,tRNA,13.0,0.0958,0.1259694099426269,0.5535179309176985,0.4999174070570275
REDFold,clusS400,tRNA,14.0,0.096,0.0997010469436645,0.6351175531314626,0.5279060126663532
REDFold,clusS400,tRNA,15.0,0.0864,0.0966855883598327,0.6368426297369127,0.5861962577584684
REDFold,clusS400,tRNA,16.0,0.0867,0.0995383784174919,0.6296119904744495,0.607231116198139
REDFold,clusS400,tRNA,17.0,0.0919,0.1014984473586082,0.6150403700043979,0.5499732113929303
REDFold,clusS400,tRNA,18.0,0.082,0.0914513543248176,0.6653324258861476,0.5708619904322999
REDFold,clusS400,tRNA,19.0,0.0842,0.0971090942621231,0.6475119872171977,0.5601970321203585
REDFold,clusS400,tRNA,20.0,0.0796,0.0961315259337425,0.6330929507508698,0.6080691470792935
REDFold,clusS400,tRNA,21.0,0.0827,0.096947468817234,0.6458745228375902,0.5695616086434068
REDFold,clusS400,tRNA,22.0,0.0754,0.1071844846010208,0.6219843425482134,0.4915327960326305
REDFold,clusS400,tRNA,23.0,0.0769,0.0970098078250885,0.655732735467784,0.5653505742357368
REDFold,clusS400,tRNA,24.0,0.0762,0.0909910276532173,0.6617074389584441,0.5636311319036791
REDFold,clusS400,tRNA,25.0,0.0766,0.0971430242061615,0.640588653656755,0.5863044137978191
REDFold,clusS400,tRNA,26.0,0.0743,0.0940137356519699,0.6632729490913635,0.5919892250638936
REDFold,clusS400,tRNA,27.0,0.0734,0.0903082191944122,0.6770182304616545,0.5085006277194365
REDFold,clusS400,tRNA,28.0,0.074,0.0925032719969749,0.6717095913317295,0.6073809908069172
REDFold,clusS400,tRNA,29.0,0.0716,0.0930261388421058,0.6687255868222998,0.5802528111921406
REDFold,clusS400,tRNA,30.0,0.0694,0.0978017970919609,0.6627508121431696,0.5404887649087788
REDFold,clusS400,tRNA,31.0,0.0709,0.0940340310335159,0.6566379156085584,0.5837361836071069
REDFold,clusS400,tRNA,32.0,0.0701,0.0906471312046051,0.678502298753901,0.5849357181909992
REDFold,clusS400,tRNA,33.0,0.0714,0.0907239094376564,0.6705076628389692,0.604142776316816
REDFold,clusS400,tRNA,34.0,0.0679,0.0884695574641227,0.6933913745913983,0.5685367471108372
REDFold,clusS400,tRNA,35.0,0.0719,0.0933633372187614,0.6623050393796035,0.5568070821570802
REDFold,clusS400,tRNA,36.0,0.0709,0.0983442217111587,0.6160948379061509,0.6088827056293118
REDFold,clusS400,tRNA,37.0,0.0725,0.0903529673814773,0.678210168099468,0.5858075184022484
REDFold,clusS400,tRNA,38.0,0.0674,0.0904678776860237,0.6785733086743684,0.5626088869655522
REDFold,clusS400,tRNA,39.0,0.0647,0.0867626070976257,0.691162829660713,0.548338396422595
REDFold,clusS400,tRNA,40.0,0.0662,0.0931234955787658,0.6682418503893549,0.58293511061442
REDFold,clusS400,tRNA,41.0,0.0676,0.0923595800995826,0.6778260312602631,0.5948704031906201
REDFold,clusS400,tRNA,42.0,0.0658,0.0876932814717292,0.7013888532959132,0.563918350034921
REDFold,clusS400,tRNA,43.0,0.0657,0.0899642780423164,0.6792206242351038,0.5810684590770273
REDFold,clusS400,tRNA,44.0,0.0669,0.0880309343338012,0.6999571716976791,0.591574691680077
REDFold,clusS400,tRNA,45.0,0.0688,0.0894598364830017,0.6883011779028541,0.5739066821676437
REDFold,clusS400,tRNA,46.0,0.0644,0.0893196240067482,0.6969166955254751,0.5912069787014319
REDFold,clusS400,tRNA,47.0,0.0688,0.0878239944577217,0.6944434532280214,0.5949454588536776
REDFold,clusS400,tRNA,48.0,0.0633,0.0899691954255104,0.6989473577187957,0.590981446380188
REDFold,clusS400,tRNA,49.0,0.0655,0.0910612866282463,0.6798298748276459,0.5721620651593361
REDFold,clusS400,tRNA,50.0,0.0662,0.1016893163323402,0.6328356593532872,0.4585730270763501
REDFold,clusS400,tRNA,51.0,0.0675,0.0930780470371246,0.6880911977075447,0.5882814995882986
REDFold,clusS400,tRNA,52.0,0.0624,0.0898435860872268,0.7132178687726682,0.5569119743227797
REDFold,clusS400,tRNA,53.0,0.0626,0.0916396751999855,0.6902134512242575,0.5989375064068547
REDFold,clusS400,tRNA,54.0,0.0641,0.0914869830012321,0.6806941815198422,0.5774811553513327
REDFold,clusS400,tRNA,55.0,0.064,0.0888161733746528,0.6980245517009704,0.5692658308589564
REDFold,clusS400,tRNA,56.0,0.0655,0.0882694795727729,0.699115855085914,0.5897436437737069
REDFold,clusS400,tRNA,57.0,0.0642,0.0929403826594352,0.6615222450966685,0.5794888555791641
REDFold,clusS400,tRNA,58.0,0.0635,0.0905067324638366,0.6880207836868311,0.5888498411838687
REDFold,clusS400,tRNA,59.0,0.0633,0.0941213965415954,0.6827522340856145,0.5878167978609399
REDFold,clusS400,tRNA,60.0,0.0644,0.092164047062397,0.6870278479315771,0.5669594083726807
REDFold,clusS400,tRNA,61.0,0.0642,0.0940183997154235,0.6788041168072239,0.621315694634331
REDFold,clusS400,tRNA,62.0,0.065,0.0912184864282608,0.6940985843604875,0.5841263227741526
REDFold,clusS400,tRNA,63.0,0.0629,0.0889694616198539,0.7097025981460128,0.614230636389183
REDFold,clusS400,tRNA,64.0,0.0617,0.0926784425973892,0.6911576046780766,0.5729295766956729
REDFold,clusS400,tRNA,65.0,0.0641,0.0915432572364807,0.6785883891837318,0.5986147120419196
REDFold,clusS400,tRNA,66.0,0.0634,0.0894679576158523,0.7006878935101588,0.5962545754816145
REDFold,clusS400,tRNA,67.0,0.0654,0.0881872847676277,0.7038447292326028,0.6065344451411253
REDFold,clusS400,tRNA,68.0,0.0614,0.0882202014327049,0.7152018346277851,0.6136814730610441
REDFold,clusS400,tRNA,69.0,0.0605,0.0892531871795654,0.7111531767921503,0.5869974999635087
REDFold,clusS400,tRNA,70.0,0.0634,0.0881128162145614,0.6995313036889526,0.6108755206283724
REDFold,clusS400,tRNA,71.0,0.0661,0.0906077995896339,0.6822506765194944,0.6068107785607924
REDFold,clusS400,tRNA,72.0,0.0619,0.0887155458331108,0.6987348630990505,0.612536547025089
REDFold,clusS400,tRNA,73.0,0.0604,0.0871450081467628,0.7156125701106855,0.5817039457814779
REDFold,clusS400,tRNA,74.0,0.0599,0.0882777124643325,0.702264021810131,0.6343530506943524
REDFold,clusS400,tRNA,75.0,0.0642,0.091306559741497,0.6876395865564933,0.624898407865486
REDFold,clusS400,tRNA,76.0,0.0659,0.0889920070767402,0.6876806528197686,0.5986104179485716
REDFold,clusS400,tRNA,77.0,0.0623,0.0892577469348907,0.7117109674484037,0.6255115274133187
REDFold,clusS400,tRNA,78.0,0.06,0.0911491736769676,0.71573744429635,0.6111221411188795
REDFold,clusS400,tRNA,79.0,0.0619,0.0920072495937347,0.6869661937331393,0.6166626037307708
REDFold,clusS400,tRNA,80.0,0.0624,0.0945674106478691,0.6810709563471671,0.6358357224437329
REDFold,clusS400,tRNA,81.0,0.0624,0.089366614818573,0.7031659362908699,0.6108810754220099
REDFold,clusS400,tRNA,82.0,0.063,0.095221571624279,0.679682833458424,0.6268703222178645
REDFold,clusS400,tRNA,83.0,0.064,0.0899613127112388,0.709779771099999,0.6225758511460944
REDFold,clusS400,tRNA,84.0,0.0599,0.0868690907955169,0.7252533984629109,0.6147541105412212
REDFold,clusS400,tRNA,85.0,0.0588,0.0877755731344223,0.7251569622950889,0.618879983329703
REDFold,clusS400,tRNA,86.0,0.0631,0.0890343263745307,0.7078691996529142,0.5684346214024247
REDFold,clusS400,tRNA,87.0,0.0609,0.0940730050206184,0.6611667623450765,0.659362328358881
REDFold,clusS400,tRNA,88.0,0.0622,0.0900312960147857,0.7098438417337922,0.6161374930557998
REDFold,clusS400,tRNA,89.0,0.0608,0.0902513191103935,0.7062883895815085,0.6022485220187245
REDFold,clusS400,tRNA,90.0,0.0602,0.0911494269967079,0.7042110754749719,0.5897558439681088
REDFold,clusS400,tRNA,91.0,0.0597,0.0900878086686134,0.7137120847452756,0.6134851859515795
REDFold,clusS400,tRNA,92.0,0.0604,0.0913162678480148,0.7084044484914954,0.5944973453117222
REDFold,clusS400,tRNA,93.0,0.0626,0.0903802588582038,0.6956031266657753,0.6002626501122278
REDFold,clusS400,tRNA,94.0,0.0606,0.0919928252696991,0.7090996433654283,0.5880545148291174
REDFold,clusS400,tRNA,95.0,0.0606,0.0927229225635528,0.6971916013001117,0.5611629487362398
REDFold,clusS400,tRNA,96.0,0.061,0.0926000550389289,0.7030839961837041,0.6072161229208163
REDFold,clusS400,tRNA,97.0,0.0602,0.0919312909245491,0.7073601572778747,0.5973683649205642
REDFold,clusS400,tRNA,98.0,0.0606,0.0909322202205658,0.7087734872358123,0.5630104583262476
REDFold,clusS400,tRNA,99.0,0.0602,0.0928388088941574,0.6845592121479324,0.5521096327688017
REDFold,clusS400,tRNA,100.0,0.0656,0.092855267226696,0.6925844377510305,0.593830967295045
REDFold,clusS400,tRNA,101.0,0.0592,0.0888974219560623,0.7201811682717497,0.5762480633284678
REDFold,clusS400,tRNA,102.0,0.0593,0.0908321738243103,0.7192891249667638,0.5910118897027417
REDFold,clusS400,tRNA,103.0,0.0612,0.0918418020009994,0.7031020011599223,0.6093394215900202
REDFold,clusS400,tRNA,104.0,0.0626,0.0896134972572326,0.6965944765246197,0.5767702768099358
REDFold,clusS400,tRNA,105.0,0.0599,0.0913920775055885,0.705664934140926,0.5962146414734792
REDFold,clusS400,tRNA,106.0,0.0585,0.0913003385066986,0.7154484782286421,0.5885980237656261
REDFold,clusS400,tRNA,107.0,0.0599,0.0911260694265365,0.6911230687464898,0.5820350580355043
REDFold,clusS400,tRNA,108.0,0.0594,0.0910534337162971,0.7148383829413734,0.594097605112653
REDFold,clusS400,tRNA,109.0,0.0595,0.0928641483187675,0.7085245114805758,0.5502842042903558
REDFold,clusS400,tRNA,110.0,0.0611,0.0930238515138626,0.6988908828357531,0.5800814152081748
REDFold,clusS400,tRNA,111.0,0.059,0.0897491350769996,0.7199484630782866,0.5780358718661895
REDFold,clusS400,tRNA,112.0,0.0598,0.0957267060875892,0.6790275145863509,0.6033363821056357
REDFold,clusS400,tRNA,113.0,0.0633,0.0910715386271476,0.6730755168139224,0.5710455426148093
REDFold,clusS400,tRNA,114.0,0.0606,0.0873974412679672,0.7082251743415774,0.58584762440544
REDFold,clusS400,tRNA,115.0,0.0585,0.088481068611145,0.7150217826489245,0.5613110602703798
REDFold,clusS400,tRNA,116.0,0.058,0.089968591928482,0.7199683155190738,0.5725619864893337
REDFold,clusS400,tRNA,117.0,0.0603,0.0891518965363502,0.7098960228405167,0.566168391873154
REDFold,clusS400,tRNA,118.0,0.0601,0.0907674804329872,0.703187292884653,0.6110956620195054
REDFold,clusS400,tRNA,119.0,0.0596,0.0883712172508239,0.71905419762547,0.5997151087268251
REDFold,clusS400,tRNA,120.0,0.0585,0.0918468758463859,0.7077980075825435,0.5482072369974381
REDFold,clusS400,tRNA,121.0,0.0596,0.0912619307637214,0.697339083399094,0.6084514994655931
REDFold,clusS400,tRNA,122.0,0.0603,0.0908078551292419,0.7107688985082421,0.6186920773426879
REDFold,clusS400,tRNA,123.0,0.0592,0.090408518910408,0.7210914916522896,0.6141227705190198
REDFold,clusS400,tRNA,124.0,0.0587,0.0893078967928886,0.7220507991793997,0.5720394143371265
REDFold,clusS400,tRNA,125.0,0.0586,0.0935371071100235,0.7060988741556722,0.6056495703739814
REDFold,clusS400,tRNA,126.0,0.0605,0.0916262418031692,0.7146893238154555,0.5937077316853862
REDFold,clusS400,tRNA,127.0,0.0593,0.0905229523777961,0.7134534708334312,0.6421019669599789
REDFold,clusS400,tRNA,128.0,0.0598,0.0965967699885368,0.6821143494741395,0.634820727384662
REDFold,clusS400,tRNA,129.0,0.0594,0.0930933058261871,0.6999191403243497,0.6442314753334488
REDFold,clusS400,tRNA,130.0,0.0588,0.091719776391983,0.7200109185440735,0.6086172818475241
REDFold,clusS400,tRNA,131.0,0.0594,0.0907335951924324,0.7231291503712025,0.6073232848168368
REDFold,clusS400,tRNA,132.0,0.0587,0.0930308699607849,0.716230687707428,0.6020650717725433
REDFold,clusS400,tRNA,133.0,0.0619,0.0908343940973281,0.7082606664973434,0.632011519876919
REDFold,clusS400,tRNA,134.0,0.0593,0.0921670049428939,0.7111862078080063,0.6428248165170694
REDFold,clusS400,tRNA,135.0,0.0583,0.0893561914563179,0.7243734310178291,0.6074884838030974
REDFold,clusS400,tRNA,136.0,0.0578,0.0919590443372726,0.7265498817034961,0.5844409408113674
REDFold,clusS400,tRNA,137.0,0.0595,0.0937603339552879,0.7125811469415682,0.5784815030465508
REDFold,clusS400,tRNA,138.0,0.0613,0.092218779027462,0.6854565801937229,0.6329049815621798
REDFold,clusS400,tRNA,139.0,0.0605,0.0924366116523742,0.7111276223400256,0.596578964911101
REDFold,clusS400,tRNA,140.0,0.0584,0.0896990448236465,0.7205716890903977,0.6061983723883922
REDFold,clusS400,tRNA,141.0,0.059,0.0978276655077934,0.6802500207947466,0.5657806335828945
REDFold,clusS400,tRNA,142.0,0.0588,0.0913460031151771,0.7158827725903387,0.5691760383891362
REDFold,clusS400,tRNA,143.0,0.0578,0.0919808149337768,0.7281414267505723,0.5816122691665001
REDFold,clusS400,tRNA,144.0,0.0579,0.0950151458382606,0.7096645177927883,0.6212560894891278
REDFold,clusS400,tRNA,145.0,0.0592,0.0974246710538864,0.6770929653202798,0.5910242251091555
REDFold,clusS400,tRNA,146.0,0.0598,0.0903977826237678,0.7188199560088152,0.572650682673017
REDFold,clusS400,tRNA,147.0,0.0584,0.0923073813319206,0.7098360568387445,0.5928264749898208
REDFold,clusS400,tRNA,148.0,0.0584,0.0943383872509002,0.695112578153064,0.6076167979890402
REDFold,clusS400,tRNA,149.0,0.0594,0.0926597118377685,0.7116270510590509,0.611977702803249
REDFold,clusS400,tRNA,150.0,0.0594,0.0928181335330009,0.701405785909237,0.6103437759730229
REDFold,clusS400,tRNA,151.0,0.0594,0.0905628502368927,0.7124618575021111,0.580340589660407
REDFold,clusS400,tRNA,152.0,0.0599,0.0929307490587234,0.7059917649231805,0.5782830868520713
REDFold,clusS400,tRNA,153.0,0.0622,0.091170348227024,0.7059206929750448,0.5955434716297293
REDFold,clusS400,tRNA,154.0,0.0583,0.0899137109518051,0.719711709479013,0.593314194526886
REDFold,clusS400,tRNA,155.0,0.0575,0.0912832021713256,0.7234305398867957,0.5972620815076056
REDFold,clusS400,tRNA,156.0,0.0578,0.1015256270766258,0.6913966692747049,0.5997294174672197
REDFold,clusS400,tRNA,157.0,0.0638,0.093284823000431,0.7057166419224201,0.5910674536962043
REDFold,clusS400,tRNA,158.0,0.0591,0.0921527668833732,0.709060081203535,0.5944117277662255
REDFold,clusS400,tRNA,159.0,0.0584,0.091182455420494,0.7196526333141843,0.6105191062288376
REDFold,clusS400,tRNA,160.0,0.058,0.0901129990816116,0.7303331983124929,0.5924503429769155
REDFold,clusS400,tRNA,161.0,0.0588,0.0923404842615127,0.704959432186422,0.5973065474167878
REDFold,clusS400,tRNA,162.0,0.0599,0.0935491248965263,0.7115940483185765,0.602899944155482
REDFold,clusS400,tRNA,163.0,0.0587,0.0938065275549888,0.6968496636234291,0.6055965336805446
REDFold,clusS400,tRNA,164.0,0.0597,0.0924155265092849,0.7195432645868431,0.5923937842795082
REDFold,clusS400,tRNA,165.0,0.0585,0.0915499255061149,0.7320110154770877,0.605163113946455
REDFold,clusS400,tRNA,166.0,0.0577,0.0914301425218582,0.7189673058815282,0.610593216026565
REDFold,clusS400,tRNA,167.0,0.059,0.0924265161156654,0.7019119564313553,0.6237418864583769
REDFold,clusS400,tRNA,168.0,0.0596,0.0908470973372459,0.7239280125679222,0.6063761254607679
REDFold,clusS400,tRNA,169.0,0.0577,0.090705893933773,0.7246560342734877,0.5925556526088577
REDFold,clusS400,tRNA,170.0,0.0574,0.0925225242972374,0.7230339755479777,0.6001185209925768
REDFold,clusS400,tRNA,171.0,0.0591,0.0913405045866966,0.7136883468164775,0.6250286118313738
REDFold,clusS400,tRNA,172.0,0.0581,0.0987147986888885,0.6673499124422115,0.6731288453755606
REDFold,clusS400,tRNA,173.0,0.0589,0.0968114286661148,0.699919223901795,0.6177063002238345
REDFold,clusS400,tRNA,174.0,0.0581,0.0906291231513023,0.7250531393055775,0.588380588214009
REDFold,clusS400,tRNA,175.0,0.0582,0.0929436311125755,0.7262914934195672,0.6039980313954427
REDFold,clusS400,tRNA,176.0,0.0587,0.0928189381957054,0.7243653329453374,0.579749555741464
REDFold,clusS400,tRNA,177.0,0.058,0.0941041186451911,0.7094087630352921,0.6256503805391495
REDFold,clusS400,tRNA,178.0,0.0576,0.0913668796420097,0.7144600601253638,0.6030517720983887
REDFold,clusS400,tRNA,179.0,0.0592,0.0912109762430191,0.69819789351242,0.5586024640976367
REDFold,clusS400,tRNA,180.0,0.0601,0.0918097421526908,0.7039163750120634,0.5962622353590485
REDFold,clusS400,tRNA,181.0,0.0582,0.0913786739110946,0.7144406205210221,0.639270409454591
REDFold,clusS400,tRNA,182.0,0.0578,0.0916324183344841,0.7207820211028514,0.6190670447808371
REDFold,clusS400,tRNA,183.0,0.0582,0.0922459289431572,0.7194635012930816,0.6018346224513189
REDFold,clusS400,tRNA,184.0,0.0581,0.0921736359596252,0.7181150009548412,0.5989888222876723
REDFold,clusS400,tRNA,185.0,0.0581,0.0945035889744758,0.7099365832819765,0.6071347843029856
REDFold,clusS400,tRNA,186.0,0.0588,0.0916297659277916,0.7206018219291913,0.611391798595356
REDFold,clusS400,tRNA,187.0,0.0575,0.0908655449748039,0.7238855433745371,0.6208316004757096
REDFold,clusS400,tRNA,188.0,0.0573,0.0918044820427894,0.726973501661287,0.61259986381555
REDFold,clusS400,tRNA,189.0,0.0597,0.0910602211952209,0.7172699715167882,0.5952364306081243
REDFold,clusS400,tRNA,190.0,0.06,0.0941467732191085,0.7104364684623964,0.6393781291964533
REDFold,clusS400,tRNA,191.0,0.0583,0.090469442307949,0.71807801881545,0.6187216330665577
REDFold,clusS400,tRNA,192.0,0.0574,0.0906728059053421,0.7259115396457331,0.6131694016383349
